PROJ_NUM,PO,SD_NUM,SD_NAME,FACILITY,CLEAN_FACILITY_NAME,FACILITY_KEY,MINCODE,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,FACILITY_TYPE,DESCRIPTION,PROGRAM,PROJECT_CODE,STATUS,YEAR_COMPLETED,PROV_TOTAL,SD_ACTUAL,_3RD_PARTY_ACTUAL,TOTAL_ACTUAL
127730-3,DC,60,Peace River North,Charlie Lake Elementary,CHARLIE LAKE ELEMENTARY,CHARLIE LAKE,06060006,56.27291104,-120.9515812,Elementary,Roof Replacement.,SEP,ROOFREP,6 Complete,2018/2019,750000.36,,,750000.4
127501,TT,60,Peace River North,Margaret Ma Murray Community School (aka Northwest Elementary),MARGARET MA MURRAY COMMUNITY SCHOOL (AKA NORTHWEST ELEMENTARY),MARGARET MA MURRAY COMMUNITY (AKA NORTHWEST ),06060065,56.25142917,-120.8712123,Elementary,SPP Claim (CoC),SPP,RENO,6 Complete,2017/2018,54312,0,0,54312.0
126182,RC,61,Greater Victoria,Esquimalt Secondary,ESQUIMALT SECONDARY,ESQUIMALT,06161048,48.43831269,-123.3964158,Secondary,building envelope remediation,BEP,RENO,6 Complete,2016/2017,621683,0,0,621683.0
126845,RC,61,Greater Victoria,Rockheights Middle School,ROCKHEIGHTS MIDDLE SCHOOL,ROCKHEIGHTS,06161056,48.43490845,-123.410974,Middle,Boiler Replacement,CNCP,MECHUP,6 Complete,2015/2016,237500,0,12500,250000.0
127453,DC,61,Greater Victoria,Glanford Middle School,GLANFORD MIDDLE SCHOOL,GLANFORD,06161038,48.47694387,-123.3915856,Middle,Boiler Replacement,CNCP,MECHUP,6 Complete,2017/2018,395400,0,0,395400.0
127694,DC,61,Greater Victoria,Quadra Elementary,QUADRA ELEMENTARY,QUADRA,06161021,48.43580607,-123.3103769,Elementary,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
105242,RC,61,Greater Victoria,Oak Bay Secondary,OAK BAY SECONDARY,OAK BAY,06161013,48.4408688,-123.3380855,Secondary,"Replacement with a 1,200 capacity secondary school",Replace / Reno,REPLACE,6 Complete,2016/2017,51452756,1448619,1000000,53901375.0
SD,RC,61,Greater Victoria,James Bay Community (Phase 1),JAMES BAY COMMUNITY (PHASE 1),JAMES BAY COMMUNITY (PHASE 1),06161033,48.4169264,-123.3797007,Elementary,Seismic - Phase 1 Upgrade,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,341000,0,341000.0
O/G,RC,61,Greater Victoria,Lansdowne Middle (Phase 1),LANSDOWNE MIDDLE (PHASE 1),LANSDOWNE (PHASE 1),06161036,48.44554847,-123.3279318,Middle,Seismic - Phase 1 Upgrade - OPERATING GRANTS,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
SD,RC,61,Greater Victoria,Mckenzie Elementary (Phase 1),MCKENZIE ELEMENTARY (PHASE 1),MCKENZIE (PHASE 1),06161027,48.467218,-123.3917757,Elementary,Seismic - Phase 1 Upgrade,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,575000,0,575000.0
N/A,RC,61,Greater Victoria,Victoria West Elementary (Phase 1),VICTORIA WEST ELEMENTARY (PHASE 1),VICTORIA WEST (PHASE 1), ,,,Elementary,Seismic - Phase 1 Upgrade - RESTRICTED CAPITAL,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,225000,0,225000.0
114493,RC,61,Greater Victoria,Cloverdale Traditional Elementary (Phase 1),CLOVERDALE TRADITIONAL ELEMENTARY (PHASE 1),CLOVERDALE TRADITIONAL (PHASE 1),06161019,48.45377515,-123.3593679,Elementary,Seismic Upgrade (Phase 2 - 2015),Seismic - Phase 2,UPGRADE,6 Complete,2016/2017,3127180,0,0,3127180.0
115114,RC,61,Greater Victoria,George Jay Elementary,GEORGE JAY ELEMENTARY,GEORGE JAY,06161005,48.433269,-123.3514953,Elementary,Seismic - Phase 2 Upgrade,Seismic - Phase 2,UPGRADE,6 Complete,2015/2016,6015198,0,0,6015198.0
116652,RC,61,Greater Victoria,Tillicum Elementary (Phase 1),TILLICUM ELEMENTARY (PHASE 1),TILLICUM (PHASE 1),06161004,48.4344567,-123.3880542,Elementary,Seismic - Phase 2 Upgrade,Seismic - Phase 2,UPGRADE,6 Complete,2015/2016,1480318,1161630,0,2641948.0
127017,RC,61,Greater Victoria,Cloverdale Elementary,CLOVERDALE ELEMENTARY,CLOVERDALE,06161019,48.45377515,-123.3593679,Elementary,Health,SEP,HEALTH,6 Complete,2015/2016,105000,0,0,105000.0
127452-01,DC,61,Greater Victoria,�cole Macaulay Elementary,�COLE MACAULAY ELEMENTARY,�COLE MACAULAY,06161040,48.42569953,-123.4058081,Elementary,Heating and Ventilation Upgrades,SEP,MECHUP,6 Complete,2017/2018,300000,0,0,300000.0
127168-01,RC,61,Greater Victoria,Victoria West Elementary,VICTORIA WEST ELEMENTARY,VICTORIA WEST,06161004,48.4344567,-123.3880542,Elementary,Installation of an Automatic Fire Sprinkler System and Fire Alarm Upgrade,SEP,MECHUP,6 Complete,2016/2017,400000,0,0,400000.0
127656-1,DC,61,Greater Victoria,Mount Douglas High School,MOUNT DOUGLAS HIGH SCHOOL,MOUNT DOUGLAS HIGH,06161049,48.47133647,-123.3182574,Secondary,Replace existing original aluminum and steel single glazed windows with new high efficiency windows.,SEP,REPLACE,6 Complete,2018/2019,500000.45,,,500000.5
127656-2,DC,61,Greater Victoria,Mount Douglas High School,MOUNT DOUGLAS HIGH SCHOOL,MOUNT DOUGLAS HIGH,06161049,48.47133647,-123.3182574,Secondary,Replace hardwood flooring in the gymnasium.,SEP,REPLACE,6 Complete,2018/2019,300000,,,300000.0
127168-02,RC,61,Greater Victoria,Burnside Education Centre,BURNSIDE EDUCATION CENTRE,BURNSIDE EDUCATION CENTRE, ,,,Other,Upgrade fire alarm system,SEP,HEALTH,6 Complete,2016/2017,400000,0,0,400000.0
127452-03,DC,61,Greater Victoria,Various (47 schools),VARIOUS (47 SCHOOLS),VARIOUS (47 S), ,,,N/A,Water Quality Upgrade (filters/fountains) ,SEP,RENO,6 Complete,2017/2018,533657,0,0,533657.0
127452-02,DC,61,Greater Victoria,Frank Hobbs Elementary ,FRANK HOBBS ELEMENTARY ,FRANK HOBBS,06161030,48.46476579,-123.3002012,Elementary,Window Replacement,SEP,RENO,6 Complete,2017/2018,375000,0,0,375000.0
127393,DC,62,Sooke,LAKEWOOD ELEMENTARY,LAKEWOOD ELEMENTARY,LAKEWOOD,06262032,48.4658234,-123.5068383,Elementary,Replace aged boilers,CNCP,MECHUP,6 Complete,2017/2018,293000,0,0,293000.0
126550,RC,62,Sooke,Royal Bay Sec,ROYAL BAY SEC,ROYAL BAY SEC,06262038,48.4092932,-123.4927158,Secondary,New 800 Student Capacity Secondary,Expansion,NEW,6 Complete,2015/2016,41161050,0,0,41161050.0
127515,RC,62,Sooke,Skirt Mountain Site (North Langford Site),SKIRT MOUNTAIN SITE (NORTH LANGFORD SITE),SKIRT MOUNTAIN SITE (NORTH LANGFORD SITE), ,,,Elementary,Site acquisition,Expansion,SITE,6 Complete,2017/2018,6509000,0,0,6509000.0
127499,RC,62,Sooke,Westhills Site,WESTHILLS SITE,WESTHILLS SITE, ,,,Elem-Middle,Site acquisition   ,Expansion,SITE,6 Complete,2017/2018,23300000,1600000,0,24900000.0
127745,DC,62,Sooke,Poirier Elementary,POIRIER ELEMENTARY,POIRIER,06262034,48.3907233,-123.7189659,Elementary,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
116672,RC,62,Sooke,Dunsmuir Middle (Phase 1),DUNSMUIR MIDDLE (PHASE 1),DUNSMUIR (PHASE 1),06262016,48.41876438,-123.4877004,Middle,Seismic Upgrade (Phase 2 - 2014),Seismic - Phase 2,UPGRADE,6 Complete,2016/2017,9418524,800000,0,10218524.0
116675,AA,62,Sooke,Ruth King Elementary,RUTH KING ELEMENTARY,RUTH KING,06262007,48.45185831,-123.5052315,Elementary,Seismic Upgrade (Phase 2 - 2014),Seismic - Phase 2,UPGRADE,6 Complete,2019/2020,3760193,,,3760193.0
127605-2,DC,62,Sooke,Various,VARIOUS,VARIOUS, ,,,N/A,"DUNSMUIR MIDDLE SCHOOL, SPENCER MIDDLE and EDWARD MILNE SECONDARY: Replace and repair dust exactors and systems to comply with today's code.",SEP,MECHUP,6 Complete,2018/2019,950000,,,950000.0
126971,RC,62,Sooke,Journey Middle School,JOURNEY MIDDLE SCHOOL,JOURNEY,06262031,48.387516,-123.7170042,Middle,Mechup,SEP,MECHUP,6 Complete,2015/2016,299000,0,0,299000.0
127018,RC,62,Sooke,Sooke Elementary,SOOKE ELEMENTARY,SOOKE,06262004,48.38027532,-123.7159359,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,209000,0,0,209000.0
127605-1,DC,62,Sooke,Ruth King Elementary,RUTH KING ELEMENTARY,RUTH KING,06262007,48.45185831,-123.5052315,Elementary,Remove exterior budling stucco and replace with metal cladding. Repair windows and doors.,SEP,RENO,6 Complete,2018/2019,300000,,,300000.0
127169-04,RC,62,Sooke,Spencer Middle School,SPENCER MIDDLE SCHOOL,SPENCER,06262025,48.4505197,-123.5146706,Middle,Replace boiler system,SEP,MECHUP,6 Complete,2016/2017,300000,0,0,300000.0
127392,DC,62,Sooke,EDWARD MILNE COMMUNITY,EDWARD MILNE COMMUNITY,EDWARD MILNE COMMUNITY,06262033,48.38862821,-123.6967774,Secondary,Roof Repairs / Replacement,SEP,ROOFREP,6 Complete,2017/2018,960000,0,0,960000.0
127169-03,RC,62,Sooke,EDWARD MILNE community SCHOOL,EDWARD MILNE COMMUNITY SCHOOL,EDWARD MILNE COMMUNITY,06262033,48.38862821,-123.6967774,Secondary,Roof replacement and envelope upgrade,SEP,ROOFREP,6 Complete,2016/2017,464380,0,0,464380.0
127170-03,RC,63,Saanich,Claremont Secondary and Stelly's Secondary,CLAREMONT SECONDARY AND STELLY'S SECONDARY,CLAREMONT AND STELLY'S, ,,,Secondary,"A retrofit of existing 25 watt T8 corridor lighting with Instant-Fit T8 12 watt LED tubes at Claremont and Stelly's secondary schools. Both schools are overilluminated in the corridors and have long hours of operation due to after-hours use, creating the opportunity to use a low-wattage T8 LED retrofit at an attrActive payback of 4 years (see attached Energy Study). A previous pilot project completed in 2015 with this technology was successful.",CNCP,ENERGY,6 Complete,2016/2017,23323,0,0,23323.0
127366,DC,63,Saanich,Deep Cove Elementary,DEEP COVE ELEMENTARY,DEEP COVE,06363004,48.68027182,-123.4566763,Elementary,Lighting Upgrades,CNCP,ENERGY,6 Complete,2017/2018,28618,0,0,28618.0
116677,RC,63,Saanich,Cordova Bay Elementary (Phase 1),CORDOVA BAY ELEMENTARY (PHASE 1),CORDOVA BAY (PHASE 1),06363003,48.52719858,-123.3700192,Elementary,Seismic Upgrade (Phase 2 - 2013),Seismic - Phase 2,UPGRADE,6 Complete,2016/2017,5232524.02,49617,0,5282141.0
116679,RC,63,Saanich,Lochside Elementary,LOCHSIDE ELEMENTARY,LOCHSIDE,06363008,48.5012461,-123.3606569,Elementary,Seismic Upgrade (Phase 2-2015),Seismic - Phase 2,UPGRADE,6 Complete,2016/2017,1380774.4,0,0,1380774.4
116680,RC,63,Saanich,Parkland Secondary,PARKLAND SECONDARY,PARKLAND,06363022,48.6703958,-123.4217982,Secondary,Seismis Upgrade (Phase 2-2014),Seismic - Phase 2,UPGRADE,6 Complete,2016/2017,6863746.23,2252822,0,9116568.2
127365-02,DC,63,Saanich,Child Development Center,CHILD DEVELOPMENT CENTER,CHILD DEVELOPMENT CENTER, ,,,Elementary,Additional SEP: Complete new water service and re-pipe of entire building with right sizing for today�s code. Existing water pipe has lead content. ,SEP,HEALTH,6 Complete,2017/2018,95000,0,0,95000.0
126972,RC,63,Saanich,Prospect Lake Elementary,PROSPECT LAKE ELEMENTARY,PROSPECT LAKE,06363010,48.52333438,-123.4333749,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,175000,0,0,175000.0
127170-05,RC,63,Saanich,Prospect Lake Elementary,PROSPECT LAKE ELEMENTARY,PROSPECT LAKE,06363010,48.52333438,-123.4333749,Elementary,Replace Aging Propane and Oil Fired Heating Equipment w/ Consolidated Air to Water Heatpump System,SEP,MECHUP,6 Complete,2016/2017,325000,83000,0,408000.0
127170-04,RC,63,Saanich,Bayside Middle school,BAYSIDE MIDDLE SCHOOL,BAYSIDE,06363028,48.56966743,-123.4527605,Middle,"Replace Metal Roof Envelope, SBS Roof Envelopes, Gutters, Roof drainage leaders, Building Cladding Above Roof and Fascias",SEP,ROOFREP,6 Complete,2016/2017,3000000.48,300000,700000,4000000.5
127365-01,DC,63,Saanich,Bayside Middle,BAYSIDE MIDDLE,BAYSIDE,06363028,48.56966743,-123.4527605,Middle,Roof Replacement,SEP,ROOFREP,6 Complete,2017/2018,3100000,0,0,3100000.0
116284,RC,63,Saanich,Bayside Middle School,BAYSIDE MIDDLE SCHOOL,BAYSIDE,06363028,48.56966743,-123.4527605,Middle,Roofrep,SEP,ROOFREP,6 Complete,2015/2016,260000,0,0,260000.0
127711,DC,63,Saanich,Lochside Elementary,LOCHSIDE ELEMENTARY,LOCHSIDE,06363008,48.5012461,-123.3606569,Elementary,Upgrade HVAC systems (furnaces and AHU).,SEP,MECHUP,6 Complete,2018/2019,980000,,,980000.0
127170-06,RC,63,Saanich,Sidney Elementary,SIDNEY ELEMENTARY,SIDNEY,06363014,48.65273065,-123.404997,Elementary,Upgrade plumbing lines and fixtures,SEP,HEALTH,6 Complete,2016/2017,200000,0,0,200000.0
127171-03,RC,64,Gulf Islands,Salt Spring Middle School,SALT SPRING MIDDLE SCHOOL,SALT SPRING,06464006,48.85574031,-123.5034589,Middle,"Boiler replacement, Air handler replacemnt, VAV install, zone coil upgrade, DDC upgrade.",CNCP,MECHUP,6 Complete,2016/2017,150000,150000,0,300000.0
127675,DC,64,Gulf Islands,Saturna Island Elementary,SATURNA ISLAND ELEMENTARY,SATURNA ISLAND,06464004,48.7942992,-123.173148,Elementary,Standard Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,90000,,,90000.0
127362-01,DC,64,Gulf Islands,Fulford Elementary ,FULFORD ELEMENTARY ,FULFORD,06464009,48.77644035,-123.4474007,Elementary,A new fire sprinkler system will be installed in the school.  ,SEP,HEALTH,6 Complete,2017/2018,264000,0,0,264000.0
127362-02,DC,64,Gulf Islands,Fulford Elementary ,FULFORD ELEMENTARY ,FULFORD,06464009,48.77644035,-123.4474007,Elementary,Boiler Replacement,SEP,MECHUP,6 Complete,2017/2018,400000,0,0,400000.0
127171-05,RC,64,Gulf Islands,Gulf Island Secondary,GULF ISLAND SECONDARY,GULF ISLAND,06464010,48.85550593,-123.5073606,Secondary,Replace geothermal heat pumps,SEP,MECHUP,6 Complete,2016/2017,362250,0,0,362250.0
127362-03,DC,64,Gulf Islands,Gulf Island Secondary,GULF ISLAND SECONDARY,GULF ISLAND,06464010,48.85550593,-123.5073606,Secondary,Replacement of the existing geothermal heat pumps.  ,SEP,MECHUP,6 Complete,2017/2018,257250,0,0,257250.0
127595-1,DC,64,Gulf Islands,Gulf Islands Secondary,GULF ISLANDS SECONDARY,GULF ISLANDS,06464010,48.85550593,-123.5073606,Secondary,Upgrade SBS modified bituminous membrance.,SEP,ROOFREP,6 Complete,2018/2019,132994,,,132994.0
127595-2,DC,64,Gulf Islands,Mayne Island School,MAYNE ISLAND SCHOOL,MAYNE ISLAND,06464003,48.8479245,-123.2827886,Elem-Middle,Upgrade the SBS membranes roof.,SEP,ROOFREP,6 Complete,2018/2019,287899,,,287899.0
127595-3,DC,64,Gulf Islands,Fernwood Elementary,FERNWOOD ELEMENTARY,FERNWOOD,06464007,48.90740511,-123.5393272,Elementary,Upgrade the SBS membranes roof.,SEP,ROOFREP,6 Complete,2018/2019,54794,,,54794.0
127171-04,RC,64,Gulf Islands,Gulf Islands SecondarySalt Spring island Middle School,GULF ISLANDS SECONDARYSALT SPRING ISLAND MIDDLE SCHOOL,GULF ISLANDS SALT SPRING ISLAND, ,,,Middle,Upgrade to wood shop dust extraction system ,SEP,HEALTH,6 Complete,2016/2017,243500,0,0,243500.0
127739,DC,67,Okanagan Skaha,Skaha Lake Middle,SKAHA LAKE MIDDLE,SKAHA LAKE,06767020,49.46369284,-119.5816025,Middle,Install a 100KW PV solar system,CNCP,ENERGY,6 Complete,2018/2019,125000,,,125000.0
127172-01,TT,67,Okanagan Skaha,Penticton Secondary School,PENTICTON SECONDARY SCHOOL,PENTICTON,06799205,49.49179307,-119.5873833,Secondary,Installation of a 63KW photovoltaic system complete with net metering for power sale back to utility during peak periods.,CNCP,ENERGY,6 Complete,2016/2017,125000,33000,0,158000.0
127744,DC,67,Okanagan Skaha,Columbia Elementary,COLUMBIA ELEMENTARY,COLUMBIA,06715014,49.486,-119.557,Elementary,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
127738,DC,67,Okanagan Skaha,Summerland Secondary,SUMMERLAND SECONDARY,SUMMERLAND,06777002,49.60201697,-119.6790774,Secondary,Complete mechanical upgrade to a high efficiency HVAC system. ,SEP,MECHUP,6 Complete,2018/2019,1900000,,,1900000.0
127172-02,TT,67,Okanagan Skaha,Summerland Secondary,SUMMERLAND SECONDARY,SUMMERLAND,06777002,49.60201697,-119.6790774,Secondary,Exterior upgrade & roof replacement. Roof replacement will add extra insulation to increase efficiency. The Exterior upgrade will be designed to limit access to the roof. Currently the roof is easy to access by public on the evenings & weekends causing liability and security concerns.  ,SEP,ROOFREP,6 Complete,2016/2017,1115000,100000,0,1215000.0
127037,TT,67,Okanagan Skaha,Summerland Middle School,SUMMERLAND MIDDLE SCHOOL,SUMMERLAND,06777002,49.60201697,-119.6790774,Middle,Health,SEP,HEALTH,6 Complete,2015/2016,219300,0,0,219300.0
126973,TT,67,Okanagan Skaha,Princess Margaret Secondary,PRINCESS MARGARET SECONDARY,PRINCESS MARGARET,06715008,49.46275631,-119.5835755,Secondary,Health,SEP,HEALTH,6 Complete,2015/2016,190600,0,0,190600.0
127350-01,DC,67,Okanagan Skaha,Kaleden Elementary,KALEDEN ELEMENTARY,KALEDEN,06715004,49.38780794,-119.5957204,Elementary,Replace Boilers & Main HVAC Units,SEP,MECHUP,6 Complete,2017/2018,290000,0,0,290000.0
127172-03,TT,67,Okanagan Skaha,Uplands Elementary ,UPLANDS ELEMENTARY ,UPLANDS,06715011,49.50211436,-119.5739817,Elementary,Replace boilers and HVAC systems ,SEP,MECHUP,6 Complete,2016/2017,530000,0,0,530000.0
127350-02,DC,67,Okanagan Skaha,Columbia Elementary,COLUMBIA ELEMENTARY,COLUMBIA,06715014,49.486,-119.557,Elementary,Replace existing Chiller with Air cooled Heatpump and HVAC Controls Upgrade,SEP,MECHUP,6 Complete,2017/2018,283500,0,0,283500.0
127350-03,DC,67,Okanagan Skaha,Princess Margaret Secondary,PRINCESS MARGARET SECONDARY,PRINCESS MARGARET,06715008,49.46275631,-119.5835755,Secondary,Replace Main Electrical Distribution System,SEP,ELECUP,6 Complete,2017/2018,200000,0,0,200000.0
127374,DC,68,Nanaimo-Ladysmith,Hammond Bay,HAMMOND BAY,HAMMOND BAY,06868044,49.23270188,-123.9679271,Elementary,"Sustainable energy system implemented, and improved air quality and comfort of the school occupancts .  ",CNCP,MECHUP,6 Complete,2017/2018,527000,0,0,527000.0
127697,DC,68,Nanaimo-Ladysmith,Georgia Avenue Elementary,GEORGIA AVENUE ELEMENTARY,GEORGIA AVENUE,06868041,49.15373636,-123.9539482,Elementary,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
115164,RC,68,Nanaimo-Ladysmith,Pauline Haarer Elementary (Phase 1),PAULINE HAARER ELEMENTARY (PHASE 1),PAULINE HAARER (PHASE 1),06868065,49.16912584,-123.9432453,Elementary,Seismic - Phase 1 Upgrade - OPERATING GRANTS,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,0,0,0,0.0
115385,RC,68,Nanaimo-Ladysmith,Wellington Secondary,WELLINGTON SECONDARY,WELLINGTON,06868015,49.20934873,-124.0002675,Secondary,Seismic Upgrade and Increase Capacity from 900 to 1200 Secondary School,Seismic - Phase 1,UPGRADE,6 Complete,2015/2016,20889570,3607071,0,24496641.0
127061,RC,68,Nanaimo-Ladysmith,Harewood Elementary School,HAREWOOD ELEMENTARY SCHOOL,HAREWOOD, ,,,Elementary,Health,SEP,HEALTH,6 Complete,2015/2016,418723,0,0,418723.0
127683-1,DC,68,Nanaimo-Ladysmith,Park Avenue Elementary,PARK AVENUE ELEMENTARY,PARK AVENUE,06868061,49.14328847,-123.9427818,Elementary,"HVAC Upgrade - Unit Ventillators in classrooms (16), new hydronic roof top air handling unit at Gymnasium, roof top packaged heat pumps at computer lab and admin areas, 3 high efficiency natural gass fired biolers, full DDC upgrade. 
Phase 1: central classrooms (3), library, admin, computer lab. $600,000.00
Phase 2: south classrooms (4) and north classrooms (5).
$550,000.00
Phase 3: west classrooms (4) and gymnasium.
$350,000.00",SEP,MECHUP,6 Complete,2018/2019,600000.0014,,,600000.0
127019,RC,68,Nanaimo-Ladysmith,Georgia Avenue Elementary,GEORGIA AVENUE ELEMENTARY,GEORGIA AVENUE,06868041,49.15373636,-123.9539482,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,360000,0,0,360000.0
127020,RC,68,Nanaimo-Ladysmith,Quarterway Elementary,QUARTERWAY ELEMENTARY,QUARTERWAY,06868071,49.18035361,-123.9757544,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,302500,0,0,302500.0
127683-2,DC,68,Nanaimo-Ladysmith,Hammond Bay Elementary,HAMMOND BAY ELEMENTARY,HAMMOND BAY,06868044,49.23270188,-123.9679271,Elementary,Phase 2 - replace end of life mechanical ventilation system componenets with new. Synergystic project w/  New Heat Exchange (CNCP) Project funded in 2016/17,SEP,MECHUP,6 Complete,2018/2019,350000,,,350000.0
127373-01,DC,68,Nanaimo-Ladysmith,Hammond Bay ,HAMMOND BAY ,HAMMOND BAY,06868044,49.23270188,-123.9679271,Elementary,Replace end of life mechanical ventilation system componenets.,SEP,MECHUP,6 Complete,2017/2018,199000,0,0,199000.0
127373-02,DC,68,Nanaimo-Ladysmith,Nanaimo District Secondary,NANAIMO DISTRICT SECONDARY,NANAIMO DISTRICT,06868001,49.16104077,-123.9620771,Secondary,Replacement of Dust Collector Systems ,SEP,HEALTH,6 Complete,2017/2018,432000,0,0,432000.0
127683-3,DC,68,Nanaimo-Ladysmith,Dover Bay Secondary,DOVER BAY SECONDARY,DOVER BAY,06868010,49.23524753,-124.0330813,Secondary,Replacement of Dust Collector Systems in High Schools that are now deemed by WorksafeBC to be  not to current satandard. Systems are grandfathered,SEP,MECHUP,6 Complete,2018/2019,400000.0043,,,400000.0
127683-4,DC,68,Nanaimo-Ladysmith,Wellington Secondary,WELLINGTON SECONDARY,WELLINGTON,06868015,49.20934873,-124.0002675,Secondary,Replacement of Dust Collector Systems in High Schools that are now deemed by WorksafeBC to be  not to current satandard. Systems are grandfathered,SEP,MECHUP,6 Complete,2018/2019,400000.0043,,,400000.0
127173-04,RC,68,Nanaimo-Ladysmith,"North Cedar Intermediate, NANAIMO DISTRICT SENIOR SECONDARY","NORTH CEDAR INTERMEDIATE, NANAIMO DISTRICT SENIOR SECONDARY","NORTH CEDAR INTERMEDIATE, NANAIMO DISTRICT SENIOR", ,,,Elementary,Replacement of existing domestic water piping mains and accessible branch linesReplacement of Existing 60+ year old Domestic Hot Water pipng ,SEP,MECHUP,6 Complete,2016/2017,173314,0,0,173314.0
